#mammos csv v1
#SpontaneousMagnetization,ExchangeStiffnessConstant,UniaxialAnisotropyConstant,CoercivityHcExternal,Remanence,MaximumEnergyProduct,,,
#https://w3id.org/emmo/domain/magnetic_material#EMMO_032731f8-874d-5efb-9c9d-6dafaa17ef25,https://w3id.org/emmo/domain/magnetic_material#EMMO_526ed2a5-a017-590e-8eb8-8a900f2b3b78,https://w3id.org/emmo/domain/magnetic_material#EMMO_49a882d1-9ce7-522b-91e7-3a460f25f5ac,https://w3id.org/emmo/domain/magnetic_material#EMMO_fe101d1d-f1f7-54f8-886b-fa6d6052ce98,https://w3id.org/emmo/domain/magnetic_material#EMMO_8fc78216-4859-53c2-b41e-e38062b04054,https://w3id.org/emmo/domain/magnetic_material#EMMO_e1028129-c23e-57ac-9174-2f34ddbf3926,,,
#A / m,J / m,J / m3,A / m,A / m,J / m3,rad,,
Ms (A/m),A (J/m),K (J/m^3),Hc (A/m),Mr (A/m),BHmax (J/m^3),relative_angle,calculator,file_path
1863431.3754570703,3.808860307655897e-11,1981842.5369515049,746791.3962917946,1290395.0743208402,158251.9474831783,0.801054445758243,mumax3_RelaxDriver,data/output_188487_350
1501585.264510034,1.7343783935004836e-10,3519351.3183321366,1840726.263010928,1013914.4665369364,123883.67858757764,0.8291335932055927,mumax3_RelaxDriver,data/output_188487_185
4860658.000200735,5.374882048319017e-10,2161229.7541629965,245370.65453695648,1904369.4763817303,95742.05629948442,1.1600919836710615,mumax3_RelaxDriver,data/output_190244_1314
5210919.001160151,8.478109928934585e-10,4624293.415782778,250451.55599420788,927208.4741621508,35434.782500309724,1.389006812436794,mumax3_RelaxDriver,data/output_188487_103
4345433.724302512,3.3636252572173757e-10,6140054.5563199725,737905.904998094,1568889.4837273068,155582.24464134435,1.1980167111292932,mumax3_RelaxDriver,data/output_190244_821
3044618.056373754,5.649886320386125e-10,6931655.535928378,1209500.464694664,1094624.9242700625,110911.20450905526,1.202243551967334,mumax3_RelaxDriver,data/output_190244_447
3067034.6219474524,4.643889199986799e-11,7986911.421120178,1537068.11237559,2047028.0953165723,445236.73528798105,0.8362146410016867,mumax3_RelaxDriver,data/output_188487_25
4498695.898693119,8.629280853678738e-11,6517520.978198742,711734.9915692129,1537973.8974785884,147074.47001004594,1.2154946969865847,mumax3_RelaxDriver,data/output_190244_1096
2660168.4899377245,2.759322546400071e-10,1434219.7261698665,423520.9643539098,2233284.9669489115,321887.2764865603,0.574764378720101,mumax3_RelaxDriver,data/output_190244_872
7929900.1841291,7.076798338267591e-10,6600488.815762192,298532.39979750704,1114904.8392972187,50026.34079127923,1.2130490142182775,mumax3_RelaxDriver,data/output_188487_275
1355625.1040260256,8.368800107353958e-10,4472813.61079145,2046319.74517208,585928.5763652027,41931.43043011044,1.1239081209124122,mumax3_RelaxDriver,data/output_190244_2848
3418282.090356119,5.610217758373256e-10,7312775.719847589,329558.15567238576,334594.0860972735,9360.712138301496,1.4727171019864667,mumax3_RelaxDriver,data/output_190244_2033
3739396.909386742,4.493436060267046e-11,451853.6033288512,17575.133236376896,71966.00817268001,182.87110271381147,0.3576126332298265,mumax3_RelaxDriver,data/output_190244_2671
774698.4422980517,3.1245420694142677e-10,2119817.301486664,1975361.4694580284,417070.1825163658,22356.29920867747,1.0023860600948247,mumax3_RelaxDriver,data/output_190244_2248
2279108.9057390536,1.0292171728615131e-10,82163.15507297289,87816.34612469579,753265.5405467487,13231.786982183095,1.5235474164976992,mumax3_RelaxDriver,data/output_190244_873
7337390.829981836,2.7946644264332056e-10,4655453.213475114,78379.09600116691,274693.0745302268,3142.4128369506966,1.1598022007318765,mumax3_RelaxDriver,data/output_190244_1180
2040150.0464508887,6.810040256223741e-10,947352.5726466326,234301.06340379253,682923.1744029346,23836.88501262282,1.2282219867249746,mumax3_RelaxDriver,data/output_190244_2458
3117165.182790276,9.463987713264326e-10,7526725.598213736,1950243.7621632516,2463396.4415985905,676816.8680094181,0.6583063486765888,mumax3_RelaxDriver,data/output_190244_2594
7674874.974740288,6.219171742203041e-10,1003863.5230367454,191618.07661160885,1147586.0458344135,39470.36577681287,1.0386426474711776,mumax3_RelaxDriver,data/output_190244_1507
6132567.030215835,7.31469010972683e-10,8694111.09495404,219908.35856606453,611439.7190380171,18429.224842295924,1.4696977392291457,mumax3_RelaxDriver,data/output_190244_624
3482836.596471599,2.6304071366577937e-10,1619472.67554034,136076.35603193805,718881.7854573444,16293.859598938028,1.3469533969971355,mumax3_RelaxDriver,data/output_190244_903
3163130.403630092,7.646270202374141e-11,1193784.9948649849,58029.87398081023,252300.21127052268,2257.252866035072,0.7999598646239272,mumax3_RelaxDriver,data/output_190244_1918
7086987.831704628,6.888618445747808e-10,4679130.788301887,249083.07202792008,1072533.697601866,41297.49761030861,0.9621703336511959,mumax3_RelaxDriver,data/output_190244_1117
7073014.262828686,2.7125911233098035e-10,8632.89009252699,46861.247442800384,429362.20818665234,5886.542759834513,1.2200002779035484,mumax3_RelaxDriver,data/output_190244_2825
4409396.140440103,5.841426411832531e-10,9665348.206609216,208715.93341675805,264146.56765304046,5293.115539770663,1.51059739479438,mumax3_RelaxDriver,data/output_190244_1257
2136605.403250129,1.7553482686924776e-10,5765828.071259664,846206.3250066214,429851.6196895152,19529.313834100973,1.3676861578664747,mumax3_RelaxDriver,data/output_190244_1036
2984224.6993483203,8.913621103767413e-10,7114542.52632352,1896717.0606549245,2154396.0237000803,500015.47890777874,0.763925555737169,mumax3_RelaxDriver,data/output_190244_2796
7083771.833234662,1.1060936742749035e-10,8657399.812930366,278283.3886618476,835404.2847284626,34176.97183633757,1.3770655600876625,mumax3_RelaxDriver,data/output_190244_774
7635907.463093142,4.365612626272013e-10,2125034.526327697,120751.3844868811,738919.6863300272,16798.152079774154,1.3152612564902038,mumax3_RelaxDriver,data/output_190244_1349
6683688.925376093,7.470273923118338e-10,4821410.890410913,183674.38114661857,5730233.911916554,669077.245324409,0.5307157773981328,mumax3_RelaxDriver,data/output_190244_932
3486602.3784473287,3.035481333180341e-10,9003977.109929455,916166.033874149,799211.3259464685,57779.4067960828,1.3399101900649992,mumax3_RelaxDriver,data/output_190244_1434
7114502.54184338,3.677659283607204e-10,8385672.839256109,247836.96751769297,844585.085349018,29913.01003277479,1.227160991390945,mumax3_RelaxDriver,data/output_190244_1518
4564770.714326751,3.4426930136779034e-11,9853057.826391691,768727.9835777753,2105789.1292073894,349803.6915020166,1.084911824425507,mumax3_RelaxDriver,data/output_190244_374
2108591.843341446,5.160437968000962e-10,3116481.5619196584,1090352.6370724782,1186101.548066887,135316.7752264133,0.9741624349879172,mumax3_RelaxDriver,data/output_190244_922
2910786.599475205,9.32690027594196e-10,5795283.533293061,1532173.4521768356,1778197.6938788197,307671.3742396461,0.9124165863402812,mumax3_RelaxDriver,data/output_190244_2298
5804601.763251009,4.5407031891824204e-10,554116.2477572226,147387.49078956997,860190.8534875641,19267.699471086617,1.1079011265279108,mumax3_RelaxDriver,data/output_190244_2923
5432166.297278405,5.130807123785598e-10,6142344.581194916,729962.7811641876,3760324.334372529,792542.5067880919,0.7966571957783637,mumax3_RelaxDriver,data/output_190244_746
4232630.219917436,3.4435054012638847e-10,46514.10974467307,95722.0565606662,1178116.451114686,22893.464117908647,0.8589311960134771,mumax3_RelaxDriver,data/output_190244_2383
6842649.596941998,6.449334435568903e-10,1952726.762961262,280875.9646478287,1392898.5334982427,64506.02364595282,1.5182942416886922,mumax3_RelaxDriver,data/output_190244_1325
5719374.73552837,6.675167263925427e-10,414923.4851956197,167582.6778888353,1939573.475836378,76168.74950832635,0.7801127114088804,mumax3_RelaxDriver,data/output_190244_2285
2428785.843530163,2.108028070807436e-10,1654702.7098017142,524065.9610660256,1459160.7363082464,139110.29838488335,0.9195954899595942,mumax3_RelaxDriver,data/output_190244_1956
3581278.1777521158,2.1717229433619278e-10,5623693.451771192,1721746.4587563416,3539373.93360188,1678651.924870155,0.10692613281130163,mumax3_RelaxDriver,data/output_190244_1462
4598345.434493222,1.1445678675772552e-10,1603839.895239676,38372.23111934102,160876.56601318868,937.6352628184144,0.34938034469881757,mumax3_RelaxDriver,data/output_190244_2463
7198049.15757858,8.330129048252766e-10,5163892.656404034,95935.48506422184,2509326.486205549,120029.91724512338,1.1571840949757164,mumax3_RelaxDriver,data/output_190244_1287
3335463.9674857478,8.99000342783688e-10,7057476.079545511,1684230.10152716,2338089.7297961214,544280.9687049178,0.7929562221826298,mumax3_RelaxDriver,data/output_190244_2190
7731689.765302959,8.404293611477921e-10,4758158.374828732,324689.16787529667,1370759.6435621325,67086.23678937019,1.5404824267955097,mumax3_RelaxDriver,data/output_190244_1681
3044030.8346989667,5.104371984236403e-10,7773621.200897245,1907458.8803351575,1767053.4349928664,319140.26355288475,0.9497893219208356,mumax3_RelaxDriver,data/output_190244_1308
1972336.788795796,7.79978180280684e-10,501155.6545995,200528.8004699316,1217732.8107273122,56898.96925156847,0.9022649688277857,mumax3_RelaxDriver,data/output_190244_1227
2901099.5210592137,5.665158544769053e-10,8786030.888634924,1658579.8443258854,1078797.7964941172,119726.0407493352,1.1896624064842434,mumax3_RelaxDriver,data/output_190244_914
1785440.8316864355,6.865064569380444e-10,625018.3132699805,108144.77028374631,352883.6957266126,5643.4007018493485,1.3773597466986813,mumax3_RelaxDriver,data/output_190244_1477
6067255.647179831,6.748185598464471e-10,9841325.8713345,1279768.7945163865,4852193.259988745,1727956.391088368,0.6248421578049483,mumax3_RelaxDriver,data/output_190244_1940
7027507.077345995,5.455577955684936e-10,9132862.976766592,275134.09860060934,976298.870789346,40342.25095815783,1.4383108990758242,mumax3_RelaxDriver,data/output_188487_135
4591085.718882822,8.573863519577061e-10,6760698.71448227,496141.0255031475,997177.6664274822,61254.74933891891,1.3547502905595672,mumax3_RelaxDriver,data/output_190244_639
2382724.357643287,7.90037599469132e-10,5965072.743285376,175902.13190809157,105333.17340740448,1108.197672963442,1.5267449127154782,mumax3_RelaxDriver,data/output_190244_1674
6203990.926133078,2.817021882301253e-10,4259616.980909392,80838.43841197279,647677.8895771694,3331.960583785167,1.0867907050257852,mumax3_RelaxDriver,data/output_190244_2076
6302216.37436739,5.702307135758842e-10,3236798.3742936025,207216.95544625117,1380920.290330041,63566.11771196955,0.8831954378572192,mumax3_RelaxDriver,data/output_190244_1869
3019067.6168207563,1.6589483411252918e-10,749381.633741425,147547.22448598203,731335.0612453488,16534.51514675144,1.3502360596019822,mumax3_RelaxDriver,data/output_190244_452
1561823.8256554604,3.818609567203093e-11,3077786.2000164567,1429969.210305045,1231528.170075236,184902.4581995961,0.6608140652259186,mumax3_RelaxDriver,data/output_190244_2693
4194567.433569384,2.3035846495622248e-10,7713771.886943045,50062.30866314375,72266.98369677503,370.099548927424,1.553691001795969,mumax3_RelaxDriver,data/output_190244_2936
869868.6232861083,5.708722664121446e-10,1765861.7578191916,1596713.910552563,562098.3556121204,39760.33848058818,0.8686367298626522,mumax3_RelaxDriver,data/output_190244_2030
7293720.457881031,3.769150322863576e-10,9568631.305447362,115054.26244648012,382275.8496407804,6377.6185797234175,1.3240114365234654,mumax3_RelaxDriver,data/output_190244_2403
6131832.370815673,2.3491133776011545e-10,5130132.631928246,68920.99813016209,5346575.87370651,283201.0039696375,0.38922396189120523,mumax3_RelaxDriver,data/output_190244_983
4797571.772882932,6.000011537036516e-10,9221317.969495006,1486476.8343144371,3718185.561096615,1223279.0614331942,0.6760118648996987,mumax3_RelaxDriver,data/output_190244_1843
1543281.8692724844,1.7735042897038747e-10,4638187.383812501,2792351.5731166243,1466306.535752973,293085.18193213065,0.3162184084727378,mumax3_RelaxDriver,data/output_190244_469
2448589.5772500667,2.62428528492951e-10,3634554.3231125297,949216.9025865024,1111469.870498504,108453.74147910024,1.0985577888672546,mumax3_RelaxDriver,data/output_190244_2689
3111790.5071949307,2.2311276711475683e-10,7092501.966089238,1775412.3195527366,2536147.5778285256,719696.9426471753,0.6147480341792431,mumax3_RelaxDriver,data/output_188487_153
4611716.835593289,6.038062198019254e-10,460574.55313400994,73653.1693220005,4325805.320929166,232684.54293242085,0.29211909277133985,mumax3_RelaxDriver,data/output_190244_1192
4915318.834386471,1.8734892481257847e-10,4959493.85746775,559821.0534489327,2079385.8424712007,204689.5660504224,1.108193210870911,mumax3_RelaxDriver,data/output_190244_1655
5872308.494694161,1.8109228423861236e-10,855199.3350271336,70300.2533916305,267294.94908128795,2817.193478105717,1.3288835305166298,mumax3_RelaxDriver,data/output_190244_2374
3527024.068857637,4.128865900021794e-10,1879508.8390267624,431193.35007967777,2815105.250557991,388598.43042126246,0.6425294969938994,mumax3_RelaxDriver,data/output_190244_1288
1818826.5233641325,1.8289068061743328e-10,2522969.909180364,914014.095375131,859947.1359060861,70892.53918273732,1.0775444189790453,mumax3_RelaxDriver,data/output_188487_195
2406929.877709887,9.782051508102751e-11,8524759.412506131,1745920.066299609,791440.4237710364,69463.30516081928,1.2355468231842532,mumax3_RelaxDriver,data/output_190244_1090
5227091.751056877,1.2304584136640438e-10,8087761.903877228,462457.0991632983,1007896.2458115598,59236.91311988578,1.375373595949,mumax3_RelaxDriver,data/output_188487_82
7094701.87655064,6.888448576312672e-10,8977076.989928322,807715.5212789597,5760189.878445739,1847918.5913354864,0.602650512879907,mumax3_RelaxDriver,data/output_190244_2533
3360299.83193794,5.20505396282678e-10,5474012.00948801,1003753.0782563712,1449928.7805535952,167163.17321703,1.123621303832,mumax3_RelaxDriver,data/output_190244_1079
1519216.4322931892,9.168425980178215e-10,1161061.6950545171,441111.3112236152,599643.3266370061,28797.479746648165,1.16722026851104,mumax3_RelaxDriver,data/output_190244_2054
2990580.147385517,9.045221383827262e-10,9791021.232389567,2567583.137906462,1966663.825576939,435059.74245608,0.8529941649116025,mumax3_RelaxDriver,data/output_190244_440
2638244.888382336,1.3539318894003944e-10,2911036.152033808,243924.39978670076,376160.5038407966,9856.347817935008,1.4271991911180766,mumax3_RelaxDriver,data/output_190244_1321
2746722.575821619,6.520959032609212e-10,4901012.038160976,1610964.1751668688,2558688.077518641,808177.9104559332,0.3704092157811446,mumax3_RelaxDriver,data/output_190244_1510
4288057.932763593,1.2136945440099723e-10,1956954.1251253984,28383.688473790957,117539.81276142591,504.43547634972606,0.7597022029436219,mumax3_RelaxDriver,data/output_188487_58
364207.68054191646,2.4902522009364176e-12,1024805.8353980548,516446.7520620099,42288.94020949986,237.0120062816553,1.4544189461514134,mumax3_RelaxDriver,data/output_190244_2907
6906762.734242084,7.134307805541869e-10,8613369.841696147,861534.4357559376,4429321.061486706,927476.2346726194,0.8596337360736289,mumax3_RelaxDriver,data/output_190244_1174
2809661.689452306,2.7130874457675976e-10,4793278.971614071,1390135.107873174,2392107.2217527623,631698.5257960486,0.5463792921048353,mumax3_RelaxDriver,data/output_188487_198
4940468.942266671,9.10437708864678e-10,3995477.856060697,672284.0675110546,3760488.4788686354,751548.9015169612,0.6830422733591263,mumax3_RelaxDriver,data/output_190244_2646
5066343.329889454,2.1616263742055103e-10,2240009.2832708173,216757.8363325052,695823.6649558406,21963.51781696984,1.3429568696674163,mumax3_RelaxDriver,data/output_190244_2534
5834183.181198068,3.3838993221246847e-10,1269936.85858392,143228.56071170545,703895.3400832871,14626.612907091365,1.3049354358999294,mumax3_RelaxDriver,data/output_190244_682
7205361.261245722,7.39857605379717e-10,1668484.9881525766,293840.80036318087,1582341.6918364868,71332.74124065765,1.4919322725436415,mumax3_RelaxDriver,data/output_190244_392
6640633.711418747,6.410592532422437e-10,3750256.968343851,45512.085019878345,2116226.267133834,50240.8867632639,1.0819674254537555,mumax3_RelaxDriver,data/output_190244_864
7676611.165014454,8.640560690807583e-10,1523369.5893390642,282061.0736568567,1485759.5573174937,62089.01618057679,1.4132274989625357,mumax3_RelaxDriver,data/output_190244_841
3842207.062867492,7.843897317782682e-10,4569910.011479584,1223514.5467843015,3723804.223687376,1588674.4349701228,0.23036616203867688,mumax3_RelaxDriver,data/output_190244_2499
2205046.69529213,1.9461549714243743e-10,9724168.588604676,1855151.2235881276,606660.4745188478,42977.651718390895,1.291812685150364,mumax3_RelaxDriver,data/output_190244_2989
3489775.822707106,9.891562123958051e-11,4613503.403543399,228888.24623837805,460561.5252638149,13489.419323574042,1.5056607706429705,mumax3_RelaxDriver,data/output_190244_372
2760234.4006874585,6.760832980604623e-10,1541937.2487278627,443228.01004798297,1815253.9063235256,180598.7808768717,0.8490514814400966,mumax3_RelaxDriver,data/output_190244_811
7385983.942024036,4.6377449658150616e-10,141986.9105542604,95814.94859074445,605568.135743011,6647.449130172868,1.035934819813234,mumax3_RelaxDriver,data/output_190244_2192
2078568.6793969616,6.92157820822323e-10,1190363.6275282858,456832.0590278788,1443823.463397598,141323.7311210109,0.8053990202776642,mumax3_RelaxDriver,data/output_188487_121
5135971.9066541,4.796837138369768e-10,6949644.369954817,1053977.5657100575,4750702.63386962,1989235.2396102936,0.3646006286707486,mumax3_RelaxDriver,data/output_190244_2492
5467673.92404316,5.394663366236078e-10,2089093.9188056453,317881.58447480184,1444538.728900701,72902.22874175615,1.4020919562220198,mumax3_RelaxDriver,data/output_190244_1413
